"Grant ID","to","from","Amount","Recipient ID","Funder ID","Start year","End year"
"1700","Focus: HOPE","Charles Stewart Mott Foundation","750000","223","124","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1604","Arab American National Museum","John S. and James L. Knight Foundation, Inc.","750000","27","306","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2017 05:00:00 -0500"
"1909","Black Family Development, Inc","W.K. Kellogg Foundation","750000","50","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2424","Southeastern Michigan Health Association","Kresge Foundation","750000","458","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1605","Knight Detroit Children's Book Fair at Charles H. Wright Museum of African American History","John S. and James L. Knight Foundation, Inc.","750000","304","306","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2017 05:00:00 -0500"
"2425","Local Initiatives Support Corporation (LISC)","Kresge Foundation","750000","323","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"823","Michigan Future, Inc","Skillman Foundation","750000","345","454","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"841","Forgotten Harvest, Inc","McGregor Fund","700000","226","334","Tue, 01 Mar 2011 00:00:00 -0500","Fri, 01 Mar 2013 00:00:00 -0500"
"2418","NextEnergy","Kresge Foundation","700000","394","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1973","University Preparatory Academy","W.K. Kellogg Foundation","700000","519","301","Tue, 01 Jan 2013 05:00:00 -0500","Sun, 01 Jan 2017 05:00:00 -0500"
"874","Automation Alley Fund","New Economy Initiative","695632","37","388","Fri, 01 Jan 2010 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2131","Goodwill Industries of Greater Detroit","United Way for Southeastern Michigan","686993","243","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2234","Operation Get Down","United Way for Southeastern Michigan","686813","402","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1610","Community PlanIT","John S. and James L. Knight Foundation, Inc.","675000","114","306","Sat, 01 Jan 2011 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2500","Wayne State University","Kresge Foundation","675000","539","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2208","Detroit Rescue Mission Ministries","United Way for Southeastern Michigan","673282","171","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2508","Downtown Detroit Partnership, Inc","Kresge Foundation","650000","190","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1954","Warren-Connor Development Coalition, Inc","W.K. Kellogg Foundation","645000","533","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2509","Downtown Detroit Partnership, Inc","Kresge Foundation","600000","190","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1931","Detroit Hispanic Development Corporation","W.K. Kellogg Foundation","600000","153","301","Sun, 01 Jan 2012 05:00:00 -0500","Fri, 01 Jan 2016 05:00:00 -0500"
"1996","Greening of Detroit","W.K. Kellogg Foundation","600000","253","301","Tue, 01 Jan 2013 05:00:00 -0500","Fri, 01 Jan 2016 05:00:00 -0500"
"2518","Detroit Land Bank Authority","Kresge Foundation","600000","161","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1962","Matrix Human Services","W.K. Kellogg Foundation","572304","331","301","Sun, 01 Jan 2012 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"1274","Detroit Institute of Arts","Community Foundation for Southeast Michigan","560214","157","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"997","Archdiocese of Detroit","Community Foundation for Southeast Michigan","544815","29","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2572","Detroit Symphony Orchestra","Hudson-Webber Foundation","540000","176","274","Sun, 01 Jul 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"2077","Southwest Counseling Solutions, Inc","United Way for Southeastern Michigan","531615","460","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1461","City Connect Detroit","DTE Energy Foundation","530000","101","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2163","Southwest Counseling Solutions, Inc","United Way for Southeastern Michigan","528740","460","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2085","Travelers Aid Society of Metropolitan Detroit","United Way for Southeastern Michigan","526800","502","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"880","Michigan Manufacturing Technology Center","New Economy Initiative","526200","348","388","Fri, 01 Jan 2010 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2014","Adult Well Being Services","United Way for Southeastern Michigan","525000","10","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2186","Adult Well Being Services","United Way for Southeastern Michigan","525000","10","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1723","Focus: HOPE","General Motors Foundation, Inc. ","515000","223","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1430","Arab Community Center for Economic and Social Services","Ford Foundation","510000","28","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"824","New Paradigm for Education","Skillman Foundation","500000","390","454","Tue, 01 Jan 2013 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"2428","Detroit Historical Society","Kresge Foundation","500000","154","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1450","Community Foundation for Southeast Michigan","Ford Foundation","500000","111","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2414","University Cultural Center Association","Kresge Foundation","500000","513","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2430","Neighborhood Service Organization","Kresge Foundation","500000","385","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1965","Restaurant Opportunities Center United, Inc","W.K. Kellogg Foundation","500000","435","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"669","New Detroit, Inc","Skillman Foundation","500000","387","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1998","Black Family Development, Inc","W.K. Kellogg Foundation","500000","50","301","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1952","Detroiters Working for Environmental Justice","W.K. Kellogg Foundation","500000","185","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2001","Gleaners Community Food Bank, Inc","W.K. Kellogg Foundation","500000","242","301","Tue, 01 Jan 2013 05:00:00 -0500","Sun, 01 Jan 2017 05:00:00 -0500"
"2501","Wayne State University","Kresge Foundation","500000","539","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2519","Michigan Community Resources","Kresge Foundation","500000","344","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1428","Black Family Development, Inc","U.S. Department of Education (ED)","500000","50","563","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2520","Southwest Detroit Business Association","Kresge Foundation","500000","461","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"677","Teach for America, Inc","Skillman Foundation","500000","487","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"821","Education Achievement Authority","Skillman Foundation","500000","197","454","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2521","Detroit Symphony Orchestra","Kresge Foundation","500000","176","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"822","Educational Trust, Inc","Skillman Foundation","500000","198","454","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"1590","City Connect Detroit","DTE Energy Foundation","500000","101","191","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2426","Detroit Symphony Orchestra","Kresge Foundation","500000","176","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"879","NextEnergy","New Economy Initiative","499530","394","388","Fri, 01 Jan 2010 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2191","Arab Community Center for Economic and Social Services","United Way for Southeastern Michigan","499450","28","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1462","United Way for Southeastern Michigan","DTE Energy Foundation","475100","512","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1783","Thompson Educational Foundation","Thompson Foundation","475000","499","500","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2039","Detroiters Working for Environmental Justice","United Way for Southeastern Michigan","463780","185","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2433","Starfish Family Services","Kresge Foundation","450000","480","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"898","University Research Corridor","New Economy Initiative","450000","520","388","Sat, 01 Jan 2011 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2522","Southwest Housing Solutions Corporation","Kresge Foundation","450000","464","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1704","Barbara Ann Karmanos Cancer Institute","General Motors Foundation, Inc. ","450000","40","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1912","Community Development Advocates of Detroit","W.K. Kellogg Foundation","450000","110","301","Sat, 01 Dec 2012 00:00:00 -0500","Sat, 01 Nov 2014 00:00:00 -0400"
"719","Prevention Network","Skillman Foundation","440000","416","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1600","Girls Who Code","John S. and James L. Knight Foundation, Inc.","435000","241","306","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2130","Gleaners Community Food Bank, Inc","United Way for Southeastern Michigan","431248","242","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1438","State Voices","Ford Foundation","425000","482","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1961","Franklin-Wright Settlements, Inc","W.K. Kellogg Foundation","420000","229","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"827","Prevention Network","Skillman Foundation","420000","416","454","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1463","Detroit Institute of Arts","DTE Energy Foundation","418521","157","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1823","College for Creative Studies","Grosfeld Foundation","414570","108","602","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2028","City Year, Inc","United Way for Southeastern Michigan","406215","103","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"881","Detroit Regional Chamber Foundation, Inc","New Economy Initiative","404950","169","388","Fri, 01 Jan 2010 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1808","Barbara Ann Karmanos Cancer Institute","Herrick Foundation","401422","40","605","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"680","United Way for Southeastern Michigan","Skillman Foundation","400000","512","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1914","Detroit Cristo Rey High School","W.K. Kellogg Foundation","400000","142","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1946","Neighborhood Service Organization","W.K. Kellogg Foundation","400000","385","301","Sun, 01 Jan 2012 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"2397","NextEnergy","Kresge Foundation","400000","394","308","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1884","Black Mothers' Breastfeeding Association","W.K. Kellogg Foundation","400000","52","301","Sat, 01 Jan 2011 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2560","Downtown Detroit Partnership, Inc","Hudson-Webber Foundation","400000","190","274","Tue, 01 May 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"1999","Detroit Economic Growth Association (DEGA)","W.K. Kellogg Foundation","400000","146","301","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1888","Maurice and Jane Sugar Law Center for Economic and Social Justice","W.K. Kellogg Foundation","400000","333","301","Sat, 01 Jan 2011 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"720","Regents of the University of Michigan","Skillman Foundation","400000","430","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1440","United Way for Southeastern Michigan","Ford Foundation","400000","512","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1953","Land Assembly for Neighborhood Development, Inc","W.K. Kellogg Foundation","400000","312","301","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1956","Autism Alliance of Michigan","W.K. Kellogg Foundation","400000","36","301","Sun, 01 Jan 2012 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"741","Community Foundation for Southeast Michigan","Skillman Foundation","400000","111","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2523","Invest Detroit Foundation (IDF)","Kresge Foundation","400000","284","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2129","Franklin-Wright Settlements, Inc","United Way for Southeastern Michigan","399567","229","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1439","Michigan Roundtable for Diversity and Inclusion","Ford Foundation","395850","353","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2000","American Civil Liberties Union Fund of Michigan","W.K. Kellogg Foundation","390000","24","301","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1875","American Civil Liberties Union Fund of Michigan","W.K. Kellogg Foundation","390000","24","301","Sat, 01 Jan 2011 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2006","Detroit Food Policy Council","W.K. Kellogg Foundation","390000","151","301","Tue, 01 Jan 2013 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"2242","Travelers Aid Society of Metropolitan Detroit","United Way for Southeastern Michigan","379935","502","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2074","Quality Behavioral Health","United Way for Southeastern Michigan","375945","424","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2111","City Year, Inc","United Way for Southeastern Michigan","375002","103","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"892","Detroit Regional Chamber Foundation, Inc","New Economy Initiative","375000","169","388","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2516","University of Detroit Mercy","Kresge Foundation","375000","517","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1094","Detroit Regional Chamber Foundation, Inc","Community Foundation for Southeast Michigan","375000","169","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2524","New Urban Learning","Kresge Foundation","370000","391","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2027","Children's Aid Society of Southeastern Michigan","United Way for Southeastern Michigan","364008","88","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2196","Black Family Development, Inc","United Way for Southeastern Michigan","360000","50","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2109","Children's Aid Society of Southeastern Michigan","United Way for Southeastern Michigan","353314","88","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1993","Detroit Black Community Food Security Network (DBCFSN)","W.K. Kellogg Foundation","350000","133","301","Tue, 01 Jan 2013 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"2238","The Salvation Army Eastern Michigan Division","United Way for Southeastern Michigan","350000","492","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1119","Downtown Detroit Partnership, Inc","Community Foundation for Southeast Michigan","350000","190","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2407","Detroit Economic Growth Association (DEGA)","Kresge Foundation","350000","146","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2506","Detroit Economic Growth Association (DEGA)","Kresge Foundation","350000","146","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"901","New Michigan Media/Issue Media Group","New Economy Initiative","346000","389","388","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2151","New Creations Community Outreach","United Way for Southeastern Michigan","344782","3173","512","Sat, 01 Jan 2011 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"2398","Central Detroit Christian Community Development Corporation","Kresge Foundation","341270","83","308","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2393","Detroit Symphony Orchestra","Max M. & Marjorie S. Fisher Foundation","333334","176","221","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1435","Michigan Nonprofit Association (MNA)","Ford Foundation","332000","349","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1434","Detroit Symphony Orchestra","Ford Foundation","330000","176","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2391","United Way for Southeastern Michigan","Max M. & Marjorie S. Fisher Foundation","321100","512","221","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2022","Black Family Development, Inc","United Way for Southeastern Michigan","318604","50","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1464","NAACP - Detroit Branch","DTE Energy Foundation","315000","375","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1997","State Voices","W.K. Kellogg Foundation","313000","482","301","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1915","University of Detroit Mercy","W.K. Kellogg Foundation","305357","517","301","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"856","Homeless Action Network of Detroit (HAND)","McGregor Fund","300000","577","334","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1112","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","300000","176","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1881","Invest Detroit Foundation (IDF)","W.K. Kellogg Foundation","300000","284","301","Sat, 01 Jan 2011 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2188","Alternatives for Girls","United Way for Southeastern Michigan","300000","20","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"825","Black Family Development, Inc","Skillman Foundation","300000","50","454","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1978","Living Arts","W.K. Kellogg Foundation","300000","320","301","Tue, 01 Jan 2013 05:00:00 -0500","Fri, 01 Jan 2016 05:00:00 -0500"
"2527","Detroit Parent Network","Kresge Foundation","300000","164","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2559","Detroit Economic Growth Association (DEGA)","Hudson-Webber Foundation","300000","146","274","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"860","Detroit Institute of Arts","McGregor Fund","300000","157","334","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1100","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","300000","172","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"685","Black Family Development, Inc","Skillman Foundation","300000","50","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1902","Michigan Nonprofit Association (MNA)","Robert Wood Johnson Foundation","300000","349","4094","Sat, 01 Oct 2011 00:00:00 -0400","Thu, 01 Mar 2012 00:00:00 -0500"
"2529","Vanguard Community Development Corporation","Kresge Foundation","300000","525","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"846","Coalition on Temporary Shelter","McGregor Fund","300000","105","334","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"862","Teach for America, Inc","McGregor Fund","300000","487","334","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2434","Detroit Area Pre-College Engineering Program, Inc","Kresge Foundation","300000","130","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2530","ARISE Detroit","Kresge Foundation","300000","30","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2435","Friends of Belle Isle","Kresge Foundation","300000","235","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1969","Detroit Area Pre-College Engineering Program, Inc","W.K. Kellogg Foundation","300000","130","301","Sun, 01 Jan 2012 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"2017","Alternatives for Girls","United Way for Southeastern Michigan","300000","20","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2420","Wayne State University","Kresge Foundation","300000","539","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2580","Wayne State University","Hudson-Webber Foundation","300000","539","274","Sat, 01 Dec 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"2341","Detroiters Working for Environmental Justice","Fred A. & Barbara M. Erb Family Foundation","300000","185","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"851","Detroit Symphony Orchestra","McGregor Fund","300000","176","334","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"868","Detroit Public Safety Foundation","McGregor Fund","300000","576","334","Sun, 01 Jan 2012 05:00:00 -0500","Thu, 01 Jan 2015 05:00:00 -0500"
"2344","Greening of Detroit","Fred A. & Barbara M. Erb Family Foundation","300000","253","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"1606","LocalData","John S. and James L. Knight Foundation, Inc.","300000","322","306","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2410","College for Creative Studies","Kresge Foundation","300000","108","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1776","Public School Academies of Detroit","Thompson Educational Foundation","298620","422","499","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2237","Quality Behavioral Health","United Way for Southeastern Michigan","290563","424","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1465","Community Foundation for Southeast Michigan","DTE Energy Foundation","290150","111","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1786","Detroit Science Center","Chrysler Foundation","290000","174","97","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"737","City Connect Detroit","Skillman Foundation","290000","101","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2064","Matrix Human Services","United Way for Southeastern Michigan","287694","331","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2525","City Connect Detroit","Kresge Foundation","280000","101","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1773","Thompson Foundation","Thompson Educational Foundation","277000","500","499","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2384","Development Centers, Inc","Max M. & Marjorie S. Fisher Foundation","271333","186","221","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2202","City Year, Inc","United Way for Southeastern Michigan","270850","103","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2570","Detroit Institute of Arts","Hudson-Webber Foundation","270000","157","274","Tue, 01 May 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"1701","Schools for the Future: Developing New High School Pathways and Innovations for At-Risk and Struggling Students","Charles Stewart Mott Foundation","268000","447","124","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2382","Detroit Symphony Orchestra","Max M. & Marjorie S. Fisher Foundation","266666","176","221","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2436","Citizens Research Council of Michigan ","Kresge Foundation","266170","99","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
